date,portfolio_return,spy_return
2017-03-07,0.0,-0.0018582408637408676
2017-03-08,0.0,0.0012674384875941413
2017-03-09,0.0,0.0034978449710214576
2017-03-10,0.0,0.0005048471468995785
2017-03-13,0.0,-0.0038338665038688546
2017-03-14,0.0,0.008616355513681562
2017-03-15,0.0,-0.001968842315401176
2017-03-16,0.0,-0.0017578245284859406
2017-03-17,0.0,-0.001097398703531205
2017-03-20,0.0,-0.012922808972947841
2017-03-21,0.0,0.0023504946824353112
2017-03-22,0.0,-0.0010678451824883695
2017-03-23,0.0,-0.0007263611332479769
2017-03-24,0.0,-0.0010269452875624197
2017-03-27,0.0,0.007250388786609108
2017-03-28,0.0,0.0009345216948135615
2017-03-29,0.0,0.003178965496241304
2017-03-30,0.0,-0.002330477261786257
2017-03-31,0.0,-0.0017404275285688442
2017-04-03,0.0,0.000637020122448817
2017-04-04,0.0,-0.002977015003388317
2017-04-05,0.0,0.002807232599435494
2017-04-06,0.0,-0.0010199752963950814
2017-04-07,0.0,0.000595168236950272
2017-04-10,0.0,-0.0011906158565428981
2017-04-11,0.0,-0.004391479569006762
2017-04-12,0.0,-0.006515955157151865
2017-04-13,0.0,0.008820797103930467
2017-04-17,0.0,-0.0029888074620672
2017-04-18,0.0,-0.0018400536202189954
2017-04-19,0.0,0.008106114561057254
2017-04-20,0.0,-0.0031921190226844587
2017-04-21,0.0,0.010938007496681834
2017-04-24,0.0,0.005801596732406544
2017-04-25,0.0,-0.0006288934999991724
2017-04-26,0.0,0.0008388311535760806
2017-04-27,0.0,-0.002181907576137121
2017-04-28,0.0,0.002516799626852695
2017-05-01,0.0,0.0003770444005946061
2017-05-02,-0.007167807878690942,-0.0012153726338430815
2017-05-03,0.006134408535200561,0.0011736992925390766
2017-05-04,0.002689343123215085,0.003929006338930563
2017-05-05,-0.0023460151989227974,-0.00016671947382107533
2017-05-08,0.003911938259052076,-0.0009183752871813056
2017-05-09,-0.0006253658198910024,0.0017941332431119505
2017-05-10,-0.0030863385637209984,-0.0020446786781471715
2017-05-11,0.003948868790615822,-0.0016726718540258645
2017-05-12,0.007678202470662114,0.005508564292816764
2017-05-15,0.001443759469703028,-0.0009161486014823694
2017-05-16,-0.019888926462993596,-0.017903171357724013
2017-05-17,0.009211754628592972,0.004020439454986757
2017-05-18,0.011612220210687526,0.0064829720159904625
2017-05-19,0.00832884865486628,0.005064720863482641
2017-05-22,0.005151412167849255,0.002210328564300923
2017-05-23,0.0017108562926384321,0.0023300361654499113
2017-05-24,0.005192096602426775,0.0047681297668136224
2017-05-25,0.0020388921893953783,-0.00020690139186285705
2017-05-26,0.004036168423084872,-0.0008692344581291422
2017-05-30,0.005701014897377052,-0.00024826189404603127
2017-05-31,0.003122991526975268,0.007920565567153481
2017-06-01,0.003062782439306096,0.003323024518479656
2017-06-02,-0.0036856243749898605,-0.0007373997820678824
2017-06-05,-0.0009949647998059147,-0.0032021568665170363
2017-06-06,0.0018952789808784512,0.001848384820604565
2017-06-07,-0.003336998846737192,0.0004925191337985524
2017-06-08,-0.006063784087610894,-0.0015188005968767015
2017-06-09,-0.00297970358960714,-0.00020557122742115297
2017-06-12,0.005154050978855783,0.004878222490439121
2017-06-13,0.00089282642299251,-0.0012686102776138242
2017-06-14,-0.000823997562480937,-0.0019262020140748959
2017-06-15,0.002237915199666795,0.0002183943795790455
2017-06-16,0.00789315419753055,0.008290965608116707
2017-06-19,-0.001409895058605064,-0.006767368009991337
2017-06-20,0.001808188888588436,-0.00024660560659572894
2017-06-21,0.0008724908536946411,-0.0004529792024694501
2017-06-22,-0.0005802736487343593,0.0011936245975503468
2017-06-23,-0.002454094388689646,0.0006576186473434831
2017-06-26,-0.009756072961884753,-0.008088801256604938
2017-06-27,0.006827128573099668,0.008910613450940907
2017-06-28,-0.009098667920816352,-0.00882753776494205
2017-06-29,-6.820165468557978e-05,0.001862806398716721
2017-06-30,-0.004246592294512586,0.001694091833286393
2017-07-03,0.007459028917492246,0.002309224304307911
2017-07-05,-0.0090423689457316,-0.009186370687761958
2017-07-06,0.009317048089685236,0.006463826935616979
2017-07-07,0.0009779644358409092,0.0010737249190464482
2017-07-10,0.0008701946624817818,-0.0007430411971744988
2017-07-11,0.010978979913346957,0.00748655815678223
2017-07-12,0.001344216789986712,0.0016787617340980887
2017-07-13,0.00813210947864448,0.004653379543479552
2017-07-14,-0.0003164324906057901,-0.00012219351313547122
2017-07-17,0.002690866579989813,0.0005295641756370983
2017-07-18,0.024308867647446976,0.005399272427287549
2017-07-19,-0.0046248467032266646,0.0004451566265828433
2017-07-20,-0.002302096233718909,-0.0008906537325676922
2017-07-21,0.007060115675409621,-0.0002432372932599236
2017-07-24,-0.0003152638664269602,0.0024280825933526984
2017-07-25,-0.0019995638190616993,4.03743804957557e-05
2017-07-26,-0.019659758732745364,-0.0009296626057020418
2017-07-27,0.010245375636968658,-0.00117388950658448
2017-07-28,-0.006817676262281193,-0.0005676478107323746
2017-07-31,0.009208953932928084,0.002226566136195096
2017-08-01,-0.006663504807373001,0.0004852193945765748
2017-08-02,-0.006971117224037748,-0.001941723084095237
2017-08-03,0.01706829948029806,0.001820174202084246
2017-08-04,0.013696625324014609,0.0018578782094014201
2017-08-07,-0.009298416169291009,-0.002464140230899581
2017-08-08,-0.004718425008440338,-4.04021368876073e-05
2017-08-09,-0.014405049688001943,-0.014215753763641814
2017-08-10,0.006478842961656902,0.0014753943291951899
2017-08-11,0.01218743232181287,0.009864636544700822
2017-08-14,0.00019252161035668834,-0.0001217789730239005
2017-08-15,0.004401803879155194,0.0017428033737489912
2017-08-16,-0.01629215897605058,-0.015713619793461753
2017-08-17,0.001824810711575944,-0.0015641087431017553
2017-08-18,0.0020164504916747963,0.0007821433402828148
2017-08-21,0.018836204308238964,0.010402610257330913
2017-08-22,-0.00365476882396592,-0.003591555831073734
2017-08-23,0.002871012983441185,-0.002333460515054675
2017-08-24,-0.005867238960018439,0.002333460515054675
2017-08-25,0.0013405262874638018,4.0918307323778436e-05
2017-08-28,-0.009191320046810572,0.0011439578201990486
2017-08-29,0.013691421401424103,0.004726514010865657
2017-08-30,0.009738739981411403,0.005997891424682322
2017-08-31,-0.0027311564708589254,0.001413222898234423
2017-09-01,-0.009258799384252128,-0.007207959209864612
2017-09-05,-0.005897885439071228,0.0034079443887202743
2017-09-06,0.011464291851233883,-0.0001214591857738867
2017-09-07,-0.0022498308371327377,-0.0011753175864619436
2017-09-08,0.009556236601096843,0.01060947669388046
2017-09-11,-0.0026851989180392173,0.0033649400962829645
2017-09-12,0.0007750111240928661,0.0004797125691400339
2017-09-13,-0.00046669843162360164,-0.00031971260811403113
2017-09-14,0.009694941155509259,0.0013454717064123045
2017-09-15,0.01219186584978128,0.002124483614671213
2017-09-18,-0.0014323608111894617,0.0010003803565892255
2017-09-19,0.0021154219866970484,0.00036020506573652966
2017-09-20,-0.002758577027971826,-0.0026830952584431245
2017-09-21,0.0033647673205387195,0.00020046302683507378
2017-09-22,-0.022186265780539616,-0.002046512570433201
2017-09-25,0.005322477457876552,0.0006020285406966863
2017-09-26,0.013930003893659889,0.0038870843573795
2017-09-27,0.0010901226926671621,0.00119886492965815
2017-09-28,0.00824910837036415,0.0035090043050898245
2017-09-29,0.0003152865801981392,0.00432937349273832
2017-10-02,0.003879838136830991,0.0021376771872088085
2017-10-03,0.0046260204462007315,0.0011857572031832575
2017-10-04,-6.939047440181201e-06,0.005907924165422074
2017-10-05,0.006701204843763402,-0.0011396208183374057
2017-10-06,0.00048573477857731745,-0.0016525350599163602
2017-10-09,0.00142894593840157,0.0026349801130605144
2017-10-10,0.006878236418046971,0.001569688018480342
2017-10-11,0.002860417733106438,-0.0014911999564812817
2017-10-12,0.0038832476544160047,0.0012163945631806783
2017-10-13,0.0022502352024077643,0.00133276202415189
2017-10-16,-0.005948602741016778,0.0007050706168163501
2017-10-17,0.0008822734857109973,0.0009780118993303333
2017-10-18,0.009245152279292549,0.0002738413901699488
2017-10-19,0.011845922216493285,0.005147070612419036
2017-10-20,-0.00431419090748235,-0.0038970553483181902
2017-10-23,0.006865400742802127,0.0017555988059951844
2017-10-24,-0.014408348907130072,-0.004962537976412662
2017-10-25,0.006775898793721343,0.0012918968499677774
2017-10-26,0.029167423576497126,0.008142872061466022
2017-10-27,0.003001201275471323,-0.0037320688320106044
2017-10-30,0.006629997763595287,0.001556676419249392
2017-10-31,-0.0077036273165421885,0.0013213673330305653
2017-11-01,-0.00725172474675098,0.00038841311145798585
2017-11-02,0.017962848685935097,0.0033329500371532816
2017-11-03,0.006998884001310036,0.0015465125051434825
2017-11-06,0.005427755278528813,-0.0006954556968157277
2017-11-07,-0.0014628395245209107,0.0016994044231939398
2017-11-08,-0.002827161075215562,-0.003634316241470259
2017-11-09,0.013318661616952231,-0.0003099661099215112
2017-11-10,0.006450212134462543,0.0009293397384393387
2017-11-13,0.00045614127441082,-0.0023248351746900653
2017-11-14,-0.00549654826469877,-0.005018088140080756
2017-11-15,0.011976615338019737,0.008465017120638407
2017-11-16,0.0030248838750157776,-0.002942952301225432
2017-11-17,0.01138445900488911,0.0017048735164664208
2017-11-20,0.016403755599060845,0.006521701720499706
2017-11-21,-0.008326431765146063,-0.0008852694712331299
2017-11-22,0.002741924684718437,0.0023072252700329088
2017-11-24,-0.014972490735072758,-0.0004993376162225616
2017-11-27,0.007351478658474107,0.01009381095395856
2017-11-28,-0.033103223139162294,-0.0006093379936853438
2017-11-29,0.007873614408521952,0.00871726342059187
2017-11-30,-0.010279577384040353,-0.0020777508066709416
2017-12-01,-0.04401788923436758,-0.0012107220397483687
2017-12-04,-0.0004915418349324633,-0.0036030841274223846
2017-12-05,0.004126645620818692,0.00018988666093378015
2017-12-06,0.011701319679918377,0.00314801385968444
2017-12-07,0.0005534343340611177,0.005438542658581902
2017-12-08,0.004233712535539469,0.0030085131561792267
2017-12-11,-0.008102981882100017,0.0017630025479107303
2017-12-12,0.0032914994404851846,-0.00011218008182733996
2017-12-13,-0.0012048346124838355,-0.004094561860112478
2017-12-14,0.007350395475758828,0.008292758865879435
2017-12-15,0.011280802897838104,0.006321139480962579
2017-12-18,-0.0026402338470951077,-0.0038474630715468194
2017-12-19,-0.0026368137947290317,-0.0005243560847967288
2017-12-20,-0.003490198922969298,0.00205777812431851
2017-12-21,0.0018104997900866286,-0.0002618718983251611
2017-12-22,0.0019492505595278117,-0.0011968690142865057
2017-12-26,0.002079862602874488,0.00048659181058763323
2017-12-27,0.0023082696796242067,0.0020550934463603454
2017-12-28,-0.008974839088730195,-0.0037776336468740013
2017-12-29,0.006528983117849157,0.007131847817657189
2018-01-02,0.013057904091726726,0.006305425739273396
2018-01-03,0.00290498371187188,0.0042055703147143575
2018-01-04,0.013675285386111274,0.006642426310719429
2018-01-05,0.02331473111882568,0.001826626859340763
2018-01-08,-0.0029709199738473064,0.0022609858539892613
2018-01-09,-0.0029436822620163942,-0.0015311034695262293
2018-01-10,0.014170110257295334,0.007269672633001711
2018-01-11,0.00815266725937002,0.006497511872365358
2018-01-12,-0.004879362552529298,-0.003423565960839703
2018-01-16,0.019612625656586388,0.00948641232252978
2018-01-17,-0.0037034526134940137,-0.0016823807690720116
2018-01-18,0.01104690120226176,0.004539394596566382
2018-01-19,0.0039388060809620725,0.008097994529552288
2018-01-22,0.004014870112126896,0.002120180464086019
2018-01-23,-0.004668458456416408,-0.0003884452261919691
2018-01-24,-0.002322758157051074,0.0004236617087851613
2018-01-25,0.010040896611750366,0.011511227155430959
2018-01-26,-0.007565835335803176,-0.006651974735157218
2018-01-29,-0.0062932484267805636,-0.01030971510591705
2018-01-30,-0.010949067477168077,0.0004965802853478252
2018-01-31,-0.0009259493772003724,-0.0011359234713452793
2018-02-01,-0.010730393513359361,-0.022010135296497424
2018-02-02,-0.0345142540009089,-0.04272243143235421
2018-02-05,0.0122899368920237,0.019510520773030393
2018-02-06,0.0020470005452138643,-0.00543938887899742
2018-02-07,-0.03832682856152439,-0.03823058362152043
2018-02-08,0.013904522776688886,0.014909580498501107
2018-02-09,0.01592451943217019,0.014577950947427532
2018-02-12,0.008587885898899826,0.002484308835295046
2018-02-13,0.015532151222468317,0.01340589801115577
2018-02-14,0.01465999118034856,0.012679324820153326
2018-02-15,-0.016920032069146013,0.00029329957713031263
2018-02-16,-0.009304274305120215,-0.006281107239240136
2018-02-20,-0.005029366602567845,-0.004986469773079705
2018-02-21,0.008424564009976043,0.0012952160349950503
2018-02-22,0.002166918261525463,0.015813526286130752
2018-02-23,0.012291790988503864,0.011545372015191013
2018-02-26,-0.007158328698286753,-0.012565236415615466
2018-02-27,-0.002051204862647802,-0.010181911700790636
2018-02-28,-0.01395900689602083,-0.014647098205720077
2018-03-01,0.011476324329806279,0.005141628575733748
2018-03-02,0.014478839890672961,0.011491442428872567
2018-03-05,0.007348216167637001,0.002532061460153834
2018-03-06,0.00565586894867124,-0.0003666921510800947
2018-03-07,0.009603234440593522,0.004827501091082986
2018-03-08,0.01256581101256873,0.01725273527007598
2018-03-09,0.0006364686959191845,-0.0012562267674542937
2018-03-12,-0.007486398489629228,-0.006483155359460646
2018-03-13,-0.0018561128332249045,-0.005145524928973799
2018-03-14,-0.007070500146261066,-0.001089980190429607
2018-03-15,0.0035667941058852006,0.001084045526658528
2018-03-16,-0.011404828279464145,-0.013622812790019978
2018-03-19,0.017445648960135444,0.0016992505307493744
2018-03-20,-0.0016060362271106876,-0.0019211661628188992
2018-03-21,-0.03765758852266795,-0.025314720492856324
2018-03-22,-0.015409360942404679,-0.02154509305114871
2018-03-23,0.02557211803390923,0.02699139323266131
2018-03-26,-0.03452596617270584,-0.017158035009009254
2018-03-27,-0.02000275807629985,-0.002959369257215627
2018-03-28,0.02591210843638079,0.012696578651127943
2018-03-29,-0.0260149886749454,-0.021820551767949503
2018-04-02,0.01702079454171678,0.012735403466953343
2018-04-03,0.00529626675153161,0.010642209622994336
2018-04-04,0.01218213663950705,0.007861048398463133
2018-04-05,-0.021254421306445392,-0.02253799032367887
2018-04-06,0.0050402805532694765,0.004916420255161036
2018-04-09,0.018684322273733723,0.015775182115839392
2018-04-10,0.0011619681959077876,-0.0052560388367499655
2018-04-11,0.011283522705531492,0.008193744022413796
2018-04-12,-0.00439823954312892,-0.0029377051856638303
2018-04-13,0.0027179442391380417,0.008188136386027445
2018-04-16,0.023921905347014133,0.010641616882417715
2018-04-17,0.01589061274107824,0.0007397570885512295
2018-04-18,-0.004282844270407762,-0.005562786632150818
2018-04-19,-0.012560277428646254,-0.008515740617302647
2018-04-20,-0.010115663876657308,-0.00014981002499947493
2018-04-23,-0.023591925934852515,-0.013558793480783038
2018-04-24,-8.912133668226828e-05,0.0024684182185819026
2018-04-25,0.01661383439869941,0.010114795063073778
2018-04-26,-0.006477199581851397,0.0009382378386799672
2018-04-27,-0.009494678121647157,-0.007720447656251572
2018-04-30,-0.0033519595917730015,0.0017754612985907414
2018-05-01,0.008256724258176248,-0.006740396744397081
2018-05-02,0.0014172982001225516,-0.0022059106268290662
2018-05-03,0.0084203033112769,0.012863166519869296
2018-05-04,0.011556403217227826,0.003377671019662465
2018-05-07,0.002946889697031604,0.0
2018-05-08,0.026516233956489492,0.009619269110397788
2018-05-09,0.014364590285751076,0.009307191910989054
2018-05-10,0.004536783886586457,0.0030468073643046267
2018-05-11,-0.004940717141143786,0.00047612197842727966
2018-05-14,-0.005673554033157605,-0.0069107933648835385
2018-05-15,0.005978169498582746,0.004196412824871487
2018-05-16,0.009094248208348185,-0.0008453339161835771
2018-05-17,0.0008803753913824044,-0.002502781057672543
2018-05-18,0.01135652309633554,0.007490199398462849
2018-05-21,-0.0035119311557342,-0.002783655656442896
2018-05-22,0.0007416839506516641,0.002746925548009038
2018-05-23,0.006797651727709244,-0.0020507290651456955
2018-05-24,-0.008232921114031653,-0.0023850270636556203
2018-05-25,-0.0003305193163532104,-0.01156799783597684
2018-05-29,0.0102621897375797,0.013256828416769117
2018-05-30,-0.003083736317455503,-0.006144861497532794
2018-05-31,0.033459428568504146,0.009769584027223388
2018-06-01,0.008207512070671153,0.004740260957571074
2018-06-04,0.0005595368711893397,0.0007271499471421805
2018-06-05,0.004266515697042389,0.008325782080597754
2018-06-06,-0.006334747704831019,-0.0001080941081346154
2018-06-07,0.006104962440736533,0.0029522214798065605
2018-06-08,0.0001506456063598595,0.001329020540464576
2018-06-11,0.006896886073066601,0.001291568979151947
2018-06-12,-0.005063954378627479,-0.003196003427020422
2018-06-13,0.002966550618797889,0.0025141565455681913
2018-06-14,-4.67265668047297e-05,-0.0012761570702641833
2018-06-15,0.015306105788170734,-0.0020589293897099736
2018-06-18,-0.0006942880503836792,-0.003840255122807612
2018-06-19,0.007209815628628911,0.001704638929001412
2018-06-20,-0.017425884483311047,-0.006288606108340922
2018-06-21,-0.004555668053431109,0.0018216815724620972
2018-06-22,-0.02733443473737001,-0.013706864202934987
2018-06-25,0.010789042888150736,0.0022119256537109777
2018-06-26,-0.010162437827793568,-0.008318598658795473
2018-06-27,0.007903728137572147,0.005701237053798991
2018-06-28,0.0009471058506460653,0.0014387003397127174
2018-06-29,0.00989265763716213,0.002135159023088029
2018-07-02,-0.00823009360518661,-0.0035370872915541085
2018-07-03,0.013953681636236656,0.008124999256856391
2018-07-05,0.017515747624639005,0.008422762269121975
2018-07-06,0.005293850742848369,0.008963764596317425
2018-07-09,0.0011821262912771607,0.0035918875529077354
2018-07-10,0.009263234387637315,-0.0073415658302984355
2018-07-11,0.01859250517558391,0.009025503220303044
2018-07-12,-0.002974718028785654,0.0007869720950290926
2018-07-13,0.009351368243015185,-0.0008943793424815993
2018-07-16,0.012959390587253154,0.004036887874145911
2018-07-17,-0.000805247779895796,0.002101510390971839
2018-07-18,0.0033746638965435507,-0.0037785920206490076
2018-07-19,0.0064911918208124105,-0.0011432812600968845
2018-07-20,-0.0019230634829922153,0.0018570765983847437
2018-07-23,-0.015809537362162014,0.005019745169109413
2018-07-24,0.014440519509861008,0.008486136181411474
2018-07-25,-0.008300184614294189,-0.0023615447345290974
2018-07-26,-0.017671174387005256,-0.006799291503849503
2018-07-27,-0.020523431767423085,-0.005237107286069076
2018-07-30,-0.0018766323394308513,0.004916892506683368
2018-07-31,0.0012276473869744292,-0.0016721348208088571
2018-08-01,0.019079103169721848,0.005432775352117503
2018-08-02,-0.0016460796574996966,0.004276114366062345
2018-08-03,0.012075045767279741,0.003660725181592994
2018-08-06,4.690459573140839e-06,0.003296450209990809
2018-08-07,-0.006106823059748226,-0.0004200505854816683
2018-08-08,0.008285531791817232,-0.0013672457382600811
2018-08-09,0.027227522336787276,-0.0067224659439943935
2018-08-10,-0.00200085266305052,-0.003750637424325909
2018-08-13,0.01450564919043808,0.006360478309021644
2018-08-14,-0.013898424815575482,-0.007495304961128824
2018-08-15,0.007431249515846627,0.008058672555956825
2018-08-16,0.009171761421920863,0.003514373715769459
2018-08-17,0.014255999329294528,0.002137449153893911
2018-08-20,-0.0004556235652280622,0.002342426304011269
2018-08-21,0.0031522476877343924,-0.0005937494887611194
2018-08-22,0.006798125663279484,-0.0013289349229035352
2018-08-23,0.009183186273842542,0.006000816257925479
2018-08-24,-0.0015991119770350885,0.007863906272513432
2018-08-27,0.007043552841919409,0.00048328321479207403
2018-08-28,0.004590903364678952,0.005366626227718108
2018-08-29,-0.0021639312335105273,-0.004056729070797793
2018-08-30,0.019483771655428726,3.455092494952794e-05
2018-08-31,0.010369567248217193,-0.0017240150186319525
2018-09-04,-0.019874422006912286,-0.0026949974530054988
2018-09-05,0.0018058556411001108,-0.0030143680401177875
2018-09-06,0.005604430239013399,-0.0019454636518565493
2018-09-07,0.016060398003948175,0.001737011917233744
2018-09-10,0.007221032948595616,0.003291747065777173
2018-09-11,-0.0014883006331974928,0.00024263873256824553
2018-09-12,0.0025932291103978097,0.005896881220516903
2018-09-13,0.005203644783723365,0.0001717169405113239
2018-09-14,-0.026813170929337944,-0.005308036090236001
2018-09-17,0.007784749848645939,0.005411004708774314
2018-09-18,-0.013180510620740372,0.0010652035169735896
2018-09-19,0.004117417073917265,0.008070888441435997
2018-09-20,-0.004765977743478035,-0.0009137284896008069
2018-09-21,0.0047882037397815585,-0.003327432456641688
2018-09-24,0.018586543508199778,-0.0009284711652206568
2018-09-25,-0.0015240580328259013,-0.0029961845024413236
2018-09-26,0.0072613758116136596,0.0027899896506449195
2018-09-27,-0.0018031238231244373,0.00010316175441804631
2018-09-28,-0.013861971751044488,0.0034686024300389917
2018-10-01,-0.019962992773273965,-0.0005834441452456929
2018-10-02,0.0009536906281038672,0.0005487458577313475
2018-10-03,-0.016048543906414338,-0.007846066183637923
2018-10-04,-0.005369075312443286,-0.0056131152414646834
2018-10-05,-0.02508096216434861,0.0
2018-10-08,-0.0028230852239234778,-0.0014605823348681213
2018-10-09,-0.05392033170671366,-0.032175259295603276
2018-10-10,-0.020780610619836756,-0.022272607839902037
2018-10-11,0.03405373008499376,0.013792999180054721
2018-10-12,-0.005621891899718931,-0.005632946950393958
2018-10-15,0.034477981065129254,0.0216302714388652
2018-10-16,-0.008596973566663583,0.0001784023414348468
